file_a_name,file_b_name,class_a_name,class_b_name,file_a_path,file_b_path,is_equal
00619217.tif,2023201149_2023201150.tif,news_article,news_article,train/news_article/00619217.tif,train/news_article/2023201149_2023201150.tif,1
18004841.tif,2041725617.tif,budget,budget,train/budget/18004841.tif,train/budget/2041725617.tif,1
50184105-4105.tif,0000488790.tif,memo,budget,train/memo/50184105-4105.tif,train/budget/0000488790.tif,0
71917833.tif,2058501966.tif,advertisement,advertisement,train/advertisement/71917833.tif,train/advertisement/2058501966.tif,1
92735778.tif,03751504_03751505.tif,news_article,news_article,train/news_article/92735778.tif,train/news_article/03751504_03751505.tif,1
50282589.tif,2041725617.tif,file_folder,budget,train/file_folder/50282589.tif,train/budget/2041725617.tif,0
0060192197.tif,96156256.tif,memo,memo,train/memo/0060192197.tif,train/memo/96156256.tif,1
2071997131_7149.tif,2078617605_7608.tif,presentation,presentation,train/presentation/2071997131_7149.tif,train/presentation/2078617605_7608.tif,1
50547927-7928.tif,50464620-4621.tif,resume,resume,train/resume/50547927-7928.tif,train/resume/50464620-4621.tif,1
2500049887.tif,2064717600.tif,file_folder,file_folder,train/file_folder/2500049887.tif,train/file_folder/2064717600.tif,1
0060190057.tif,2061671194.tif,file_folder,file_folder,train/file_folder/0060190057.tif,train/file_folder/2061671194.tif,1
0060094186.tif,0001444779.tif,memo,memo,train/memo/0060094186.tif,train/memo/0001444779.tif,1
2040957113.tif,tob15020.41_tob15020.45.tif,budget,budget,train/budget/2040957113.tif,train/budget/tob15020.41_tob15020.45.tif,1
2077000117.tif,2076060189.tif,budget,scientific_report,train/budget/2077000117.tif,train/scientific_report/2076060189.tif,0
50596880-6881.tif,2015065067.tif,resume,resume,train/resume/50596880-6881.tif,train/resume/2015065067.tif,1
1000052005.tif,0060045074.tif,memo,memo,train/memo/1000052005.tif,train/memo/0060045074.tif,1
2025999631.tif,2062077562.tif,scientific_report,scientific_report,train/scientific_report/2025999631.tif,train/scientific_report/2062077562.tif,1
0000601969.tif,2029140023_2029140114.tif,news_article,scientific_report,train/news_article/0000601969.tif,train/scientific_report/2029140023_2029140114.tif,0
2057410682_2057410683.tif,1001895675_5681.tif,specification,scientific_report,train/specification/2057410682_2057410683.tif,train/scientific_report/1001895675_5681.tif,0
2041719457.tif,2049419314_2049419329.tif,budget,budget,train/budget/2041719457.tif,train/budget/2049419314_2049419329.tif,1
2080736699.tif,507740951.tif,news_article,questionnaire,train/news_article/2080736699.tif,train/questionnaire/507740951.tif,0
2031299993.tif,03565384.tif,specification,invoice,train/specification/2031299993.tif,train/invoice/03565384.tif,0
2044694070.tif,0060067634.tif,file_folder,file_folder,train/file_folder/2044694070.tif,train/file_folder/0060067634.tif,1
2057469403.tif,2057488991_2057488993.tif,specification,specification,train/specification/2057469403.tif,train/specification/2057488991_2057488993.tif,1
2016000953.tif,2083774065.tif,news_article,news_article,train/news_article/2016000953.tif,train/news_article/2083774065.tif,1
2077097340.tif,2084420830_0831.tif,presentation,advertisement,train/presentation/2077097340.tif,train/advertisement/2084420830_0831.tif,0
50634458-4475.tif,60001274_60001276.tif,scientific_publication,scientific_publication,train/scientific_publication/50634458-4475.tif,train/scientific_publication/60001274_60001276.tif,1
2023498136_8137.tif,2058202286.tif,memo,memo,train/memo/2023498136_8137.tif,train/memo/2058202286.tif,1
0011857498.tif,87603238.tif,file_folder,file_folder,train/file_folder/0011857498.tif,train/file_folder/87603238.tif,1
50426517-6518.tif,50225968-5972.tif,resume,resume,train/resume/50426517-6518.tif,train/resume/50225968-5972.tif,1
2023457082_7084.tif,91731112.tif,scientific_publication,scientific_publication,train/scientific_publication/2023457082_7084.tif,train/scientific_publication/91731112.tif,1
2041451081.tif,94004809.tif,budget,budget,train/budget/2041451081.tif,train/budget/94004809.tif,1
ti10161088_1089.tif,96355018.tif,invoice,budget,train/invoice/ti10161088_1089.tif,train/budget/96355018.tif,0
2025851823.tif,09005334.tif,news_article,budget,train/news_article/2025851823.tif,train/budget/09005334.tif,0
80726702.tif,1002401221.tif,memo,memo,train/memo/80726702.tif,train/memo/1002401221.tif,1
505858555.tif,2060460465_0470.tif,questionnaire,questionnaire,train/questionnaire/505858555.tif,train/questionnaire/2060460465_0470.tif,1
2057476647_2057476648.tif,2031300832.tif,specification,specification,train/specification/2057476647_2057476648.tif,train/specification/2031300832.tif,1
2021273507_2021273509.tif,91076417.tif,presentation,budget,train/presentation/2021273507_2021273509.tif,train/budget/91076417.tif,0
2061000920.tif,509130267+-0267.tif,advertisement,advertisement,train/advertisement/2061000920.tif,train/advertisement/509130267+-0267.tif,1
50696087-6088.tif,1001764469_1001764471.tif,resume,scientific_report,train/resume/50696087-6088.tif,train/scientific_report/1001764469_1001764471.tif,0
518218847+-8848.tif,0000146093.tif,questionnaire,memo,train/questionnaire/518218847+-8848.tif,train/memo/0000146093.tif,0
518253522+-3527.tif,2501335788.tif,invoice,invoice,train/invoice/518253522+-3527.tif,train/invoice/2501335788.tif,1
tnwl0023066.tif,2056302979.tif,budget,scientific_report,train/budget/tnwl0023066.tif,train/scientific_report/2056302979.tif,0
91980391.tif,2064717600.tif,file_folder,file_folder,train/file_folder/91980391.tif,train/file_folder/2064717600.tif,1
2064713663_3668.tif,0030045653.tif,scientific_publication,advertisement,train/scientific_publication/2064713663_3668.tif,train/advertisement/0030045653.tif,0
1005020241.tif,2078564419.tif,memo,scientific_report,train/memo/1005020241.tif,train/scientific_report/2078564419.tif,0
50374819-4819.tif,2051066670.tif,scientific_publication,memo,train/scientific_publication/50374819-4819.tif,train/memo/2051066670.tif,0
1002476238_1002476241.tif,0000997636.tif,questionnaire,questionnaire,train/questionnaire/1002476238_1002476241.tif,train/questionnaire/0000997636.tif,1
2065323165.tif,2074407150.tif,file_folder,file_folder,train/file_folder/2065323165.tif,train/file_folder/2074407150.tif,1
2047527346_2047527353.tif,2026194551.tif,presentation,advertisement,train/presentation/2047527346_2047527353.tif,train/advertisement/2026194551.tif,0
2065185066.tif,1003185622_1003185625.tif,news_article,news_article,train/news_article/2065185066.tif,train/news_article/1003185622_1003185625.tif,1
96430273.tif,2023230421_2023230422.tif,invoice,resume,train/invoice/96430273.tif,train/resume/2023230421_2023230422.tif,0
511283070.tif,tob11433.15.tif,specification,news_article,train/specification/511283070.tif,train/news_article/tob11433.15.tif,0
509334712_509334713.tif,0060077782.tif,specification,specification,train/specification/509334712_509334713.tif,train/specification/0060077782.tif,1
504526150.tif,0000225741.tif,specification,questionnaire,train/specification/504526150.tif,train/questionnaire/0000225741.tif,0
11003888.tif,98848129.tif,budget,budget,train/budget/11003888.tif,train/budget/98848129.tif,1
2069720368.tif,60031543_60031554.tif,specification,scientific_publication,train/specification/2069720368.tif,train/scientific_publication/60031543_60031554.tif,0
2041720940.tif,0000049687.tif,budget,budget,train/budget/2041720940.tif,train/budget/0000049687.tif,1
91731112.tif,0011924254.tif,scientific_publication,questionnaire,train/scientific_publication/91731112.tif,train/questionnaire/0011924254.tif,0
50386302-6306.tif,11005527.tif,scientific_publication,budget,train/scientific_publication/50386302-6306.tif,train/budget/11005527.tif,0
2062093275.tif,2029275584_2029275596.tif,scientific_report,scientific_report,train/scientific_report/2062093275.tif,train/scientific_report/2029275584_2029275596.tif,1
87703958_87703959.tif,2022210034_2022210086.tif,presentation,presentation,train/presentation/87703958_87703959.tif,train/presentation/2022210034_2022210086.tif,1
0060052293.tif,0060029393.tif,memo,memo,train/memo/0060052293.tif,train/memo/0060029393.tif,1
0000175124.tif,93107346.tif,questionnaire,questionnaire,train/questionnaire/0000175124.tif,train/questionnaire/93107346.tif,1
1001802602_1001802604.tif,87326828.tif,memo,scientific_report,train/memo/1001802602_1001802604.tif,train/scientific_report/87326828.tif,0
2010009792.tif,0000319926.tif,memo,memo,train/memo/2010009792.tif,train/memo/0000319926.tif,1
1000151831_1000151834.tif,tnwl0045023_5024.tif,scientific_publication,budget,train/scientific_publication/1000151831_1000151834.tif,train/budget/tnwl0045023_5024.tif,0
0060094314.tif,2501592066.tif,file_folder,file_folder,train/file_folder/0060094314.tif,train/file_folder/2501592066.tif,1
50394300-4301.tif,10033656.tif,resume,resume,train/resume/50394300-4301.tif,train/resume/10033656.tif,1
2026390413_0415.tif,89651256_89651286.tif,scientific_report,scientific_report,train/scientific_report/2026390413_0415.tif,train/scientific_report/89651256_89651286.tif,1
ti16310533.tif,2041806142.tif,invoice,file_folder,train/invoice/ti16310533.tif,train/file_folder/2041806142.tif,0
2501124638_2501124639.tif,2053475868_2053475869.tif,scientific_report,scientific_report,train/scientific_report/2501124638_2501124639.tif,train/scientific_report/2053475868_2053475869.tif,1
0011920135.tif,2069731091.tif,specification,specification,train/specification/0011920135.tif,train/specification/2069731091.tif,1
40023553-3553.tif,0060082689.tif,file_folder,file_folder,train/file_folder/40023553-3553.tif,train/file_folder/0060082689.tif,1
87790431_0432.tif,10028441.tif,scientific_publication,scientific_publication,train/scientific_publication/87790431_0432.tif,train/scientific_publication/10028441.tif,1
0030049222.tif,2042276524.tif,advertisement,advertisement,train/advertisement/0030049222.tif,train/advertisement/2042276524.tif,1
2057435954_2057435956.tif,1000135501.tif,specification,memo,train/specification/2057435954_2057435956.tif,train/memo/1000135501.tif,0
2057077428.tif,10353919_10353925.tif,scientific_publication,scientific_publication,train/scientific_publication/2057077428.tif,train/scientific_publication/10353919_10353925.tif,1
0011832141.tif,50184105-4105.tif,presentation,memo,train/presentation/0011832141.tif,train/memo/50184105-4105.tif,0
50150808-0811.tif,2045342781_2045342783.tif,resume,budget,train/resume/50150808-0811.tif,train/budget/2045342781_2045342783.tif,0
1000135501.tif,2023949364_2023949366.tif,memo,memo,train/memo/1000135501.tif,train/memo/2023949364_2023949366.tif,1
2031298640.tif,2022150578.tif,specification,invoice,train/specification/2031298640.tif,train/invoice/2022150578.tif,0
10053875.tif,2501996921_6929.tif,scientific_publication,scientific_publication,train/scientific_publication/10053875.tif,train/scientific_publication/2501996921_6929.tif,1
1000389481.tif,11309101_11309134.tif,scientific_report,scientific_report,train/scientific_report/1000389481.tif,train/scientific_report/11309101_11309134.tif,1
504686851.tif,0000997620.tif,advertisement,questionnaire,train/advertisement/504686851.tif,train/questionnaire/0000997620.tif,0
0071007430.tif,2048858176_8177.tif,presentation,presentation,train/presentation/0071007430.tif,train/presentation/2048858176_8177.tif,1
506414387.tif,2043213001.tif,specification,file_folder,train/specification/506414387.tif,train/file_folder/2043213001.tif,0
2028721447.tif,1000051974.tif,invoice,memo,train/invoice/2028721447.tif,train/memo/1000051974.tif,0
71181839.tif,505939733_505939742.tif,questionnaire,questionnaire,train/questionnaire/71181839.tif,train/questionnaire/505939733_505939742.tif,1
2073706709.tif,tob07125.85_tob07125.86.tif,news_article,budget,train/news_article/2073706709.tif,train/budget/tob07125.85_tob07125.86.tif,0
50692453-2455.tif,1005089343.tif,resume,resume,train/resume/50692453-2455.tif,train/resume/1005089343.tif,1
0060094314.tif,93444211.tif,file_folder,file_folder,train/file_folder/0060094314.tif,train/file_folder/93444211.tif,1
2072957747.tif,2084110975_0976.tif,invoice,questionnaire,train/invoice/2072957747.tif,train/questionnaire/2084110975_0976.tif,0
2048743212.tif,50607024-7025.tif,questionnaire,resume,train/questionnaire/2048743212.tif,train/resume/50607024-7025.tif,0
517501362_517501363.tif,93852615.tif,advertisement,advertisement,train/advertisement/517501362_517501363.tif,train/advertisement/93852615.tif,1
2023682868_2023682872.tif,92085878.tif,questionnaire,memo,train/questionnaire/2023682868_2023682872.tif,train/memo/92085878.tif,0
2044182234_2237.tif,2048551932.tif,news_article,news_article,train/news_article/2044182234_2237.tif,train/news_article/2048551932.tif,1
1002476238_1002476241.tif,40038275-8276.tif,questionnaire,resume,train/questionnaire/1002476238_1002476241.tif,train/resume/40038275-8276.tif,0
2021561471.tif,501842601_501842608.tif,scientific_publication,questionnaire,train/scientific_publication/2021561471.tif,train/questionnaire/501842601_501842608.tif,0
0060218989.tif,94004160.tif,file_folder,memo,train/file_folder/0060218989.tif,train/memo/94004160.tif,0
0030048550.tif,71387541.tif,advertisement,advertisement,train/advertisement/0030048550.tif,train/advertisement/71387541.tif,1
50638920-8923.tif,50685711-5712.tif,resume,resume,train/resume/50638920-8923.tif,train/resume/50685711-5712.tif,1
1000827638.tif,84006863.tif,memo,memo,train/memo/1000827638.tif,train/memo/84006863.tif,1
2073706709.tif,2048548061_8062.tif,news_article,news_article,train/news_article/2073706709.tif,train/news_article/2048548061_8062.tif,1
96763904_3910.tif,93420681.tif,invoice,budget,train/invoice/96763904_3910.tif,train/budget/93420681.tif,0
2501051793.tif,0001243854.tif,file_folder,memo,train/file_folder/2501051793.tif,train/memo/0001243854.tif,0
2031506109_6110.tif,2031516137.tif,specification,specification,train/specification/2031506109_6110.tif,train/specification/2031516137.tif,1
2063576899.tif,2021622648.tif,invoice,resume,train/invoice/2063576899.tif,train/resume/2021622648.tif,0
10180421_10180435.tif,505526301_505526315.tif,scientific_publication,questionnaire,train/scientific_publication/10180421_10180435.tif,train/questionnaire/505526301_505526315.tif,0
1003175615_1003175622.tif,2040800561.tif,scientific_publication,budget,train/scientific_publication/1003175615_1003175622.tif,train/budget/2040800561.tif,0
2044182234_2237.tif,50609871-9872.tif,news_article,resume,train/news_article/2044182234_2237.tif,train/resume/50609871-9872.tif,0
